"","Date","Time","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"19723","2006-12-30","10:10:00",37,28,17
"19724","2006-12-30","10:11:00",37,35,17
"19725","2006-12-30","10:12:00",38,17,17
"19726","2006-12-30","10:13:00",34,36,17
"19727","2006-12-30","10:14:00",1,35,17
"19728","2006-12-30","10:15:00",1,17,17
"19729","2006-12-30","10:16:00",2,34,17
"19730","2006-12-30","10:17:00",36,36,17
"19731","2006-12-30","10:18:00",37,36,16
"19732","2006-12-30","10:19:00",4,34,17
"19733","2006-12-30","10:20:00",1,17,17
"19734","2006-12-30","10:21:00",3,34,17
"19735","2006-12-30","10:22:00",37,21,17
"19736","2006-12-30","10:23:00",36,39,16
"19737","2006-12-30","10:24:00",37,32,17
"19738","2006-12-30","10:25:00",36,24,17
"19739","2006-12-30","10:26:00",37,36,16
"19740","2006-12-30","10:27:00",36,35,17
"19741","2006-12-30","10:28:00",37,29,17
"19742","2006-12-30","10:29:00",37,17,17
"19743","2006-12-30","10:30:00",3,27,17
"19744","2006-12-30","10:31:00",0,19,17
"19745","2006-12-30","10:32:00",0,21,17
"19746","2006-12-30","10:33:00",1,36,17
"19747","2006-12-30","10:34:00",0,19,17
"19748","2006-12-30","10:35:00",0,26,17
"19749","2006-12-30","10:36:00",0,22,17
"19750","2006-12-30","10:37:00",0,22,17
"19751","2006-12-30","10:38:00",0,15,17
"19752","2006-12-30","10:39:00",0,5,17
"19753","2006-12-30","10:40:00",0,4,18
"19754","2006-12-30","10:41:00",0,5,17
"19755","2006-12-30","10:42:00",0,4,17
"19756","2006-12-30","10:43:00",0,5,17
"19757","2006-12-30","10:44:00",0,5,18
"19758","2006-12-30","10:45:00",0,5,17
"19759","2006-12-30","10:46:00",0,3,18
"19760","2006-12-30","10:47:00",0,1,17
"19761","2006-12-30","10:48:00",0,2,18
"19762","2006-12-30","10:49:00",0,1,17
"19763","2006-12-30","10:50:00",0,2,18
"19764","2006-12-30","10:51:00",0,2,18
"19765","2006-12-30","10:52:00",0,1,17
"19766","2006-12-30","10:53:00",0,2,17
"19767","2006-12-30","10:54:00",0,1,18
"19768","2006-12-30","10:55:00",0,2,17
"19769","2006-12-30","10:56:00",0,1,17
"19770","2006-12-30","10:57:00",0,2,17
"19771","2006-12-30","10:58:00",0,1,18
"19772","2006-12-30","10:59:00",0,1,17
"19773","2006-12-30","11:00:00",0,2,17
"19774","2006-12-30","11:01:00",0,16,17
"19775","2006-12-30","11:02:00",0,36,16
"19776","2006-12-30","11:03:00",0,29,17
"19777","2006-12-30","11:04:00",0,37,17
"19778","2006-12-30","11:05:00",0,28,16
"19779","2006-12-30","11:06:00",0,56,17
"19780","2006-12-30","11:07:00",0,71,16
"19781","2006-12-30","11:08:00",0,71,17
"19782","2006-12-30","11:09:00",0,71,16
"19783","2006-12-30","11:10:00",0,71,17
"19784","2006-12-30","11:11:00",0,70,16
"19785","2006-12-30","11:12:00",0,69,16
"19786","2006-12-30","11:13:00",0,69,16
"19787","2006-12-30","11:14:00",0,68,16
"19788","2006-12-30","11:15:00",0,67,16
"19789","2006-12-30","11:16:00",0,35,17
"19790","2006-12-30","11:17:00",0,64,16
"19791","2006-12-30","11:18:00",0,36,17
"19792","2006-12-30","11:19:00",0,35,17
"19793","2006-12-30","11:20:00",0,30,17
"19794","2006-12-30","11:21:00",0,20,17
"19795","2006-12-30","11:22:00",0,36,17
"19796","2006-12-30","11:23:00",0,36,17
"19797","2006-12-30","11:24:00",0,26,17
"19798","2006-12-30","11:25:00",0,25,17
"19799","2006-12-30","11:26:00",0,36,17
"19800","2006-12-30","11:27:00",0,27,17
"19801","2006-12-30","11:28:00",0,24,18
"19802","2006-12-30","11:29:00",0,36,17
"19803","2006-12-30","11:30:00",0,24,17
"19804","2006-12-30","11:31:00",0,28,18
"19805","2006-12-30","11:32:00",0,32,17
"19806","2006-12-30","11:33:00",0,19,17
"19807","2006-12-30","11:34:00",0,40,17
"19808","2006-12-30","11:35:00",0,24,17
"19809","2006-12-30","11:36:00",0,34,17
"19810","2006-12-30","11:37:00",0,32,18
"19811","2006-12-30","11:38:00",0,25,17
"19812","2006-12-30","11:39:00",0,29,17
"19813","2006-12-30","11:40:00",0,17,17
"19814","2006-12-30","11:41:00",0,28,18
"19815","2006-12-30","11:42:00",0,25,17
"19816","2006-12-30","11:43:00",0,17,18
"19817","2006-12-30","11:44:00",0,31,17
"19818","2006-12-30","11:45:00",0,15,18
"19819","2006-12-30","11:46:00",0,31,17
"19820","2006-12-30","11:47:00",0,14,18
"19821","2006-12-30","11:48:00",0,31,17
"19822","2006-12-30","11:49:00",0,11,18
"19823","2006-12-30","11:50:00",0,3,17
"19824","2006-12-30","11:51:00",0,4,18
"19825","2006-12-30","11:52:00",0,3,17
"19826","2006-12-30","11:53:00",0,3,18
"19827","2006-12-30","11:54:00",0,4,18
"19828","2006-12-30","11:55:00",0,3,18
"19829","2006-12-30","11:56:00",0,3,17
"19830","2006-12-30","11:57:00",0,3,18
"19831","2006-12-30","11:58:00",0,0,18
"19832","2006-12-30","11:59:00",0,0,17
"19833","2006-12-30","12:00:00",0,0,18
"19834","2006-12-30","12:01:00",0,0,17
"19835","2006-12-30","12:02:00",0,0,18
"19836","2006-12-30","12:03:00",0,1,17
"19837","2006-12-30","12:04:00",0,0,17
"19838","2006-12-30","12:05:00",0,0,18
"19839","2006-12-30","12:06:00",0,0,18
"19840","2006-12-30","12:07:00",0,0,17
"19841","2006-12-30","12:08:00",0,0,18
"19842","2006-12-30","12:09:00",0,1,17
"19843","2006-12-30","12:10:00",0,0,18
"19844","2006-12-30","12:11:00",0,0,17
"19845","2006-12-30","12:12:00",0,0,18
"19846","2006-12-30","12:13:00",0,0,17
"19847","2006-12-30","12:14:00",0,0,18
"19848","2006-12-30","12:15:00",0,1,17
"19849","2006-12-30","12:16:00",0,0,18
"19850","2006-12-30","12:17:00",0,0,17
"19851","2006-12-30","12:18:00",0,0,18
"19852","2006-12-30","12:19:00",0,0,18
"19853","2006-12-30","12:20:00",0,1,17
"19854","2006-12-30","12:21:00",0,0,18
"19855","2006-12-30","12:22:00",0,0,18
"19856","2006-12-30","12:23:00",0,0,17
"19857","2006-12-30","12:24:00",0,0,18
"19858","2006-12-30","12:25:00",0,0,17
"19859","2006-12-30","12:26:00",0,1,18
"19860","2006-12-30","12:27:00",0,0,18
"19861","2006-12-30","12:28:00",0,0,17
"19862","2006-12-30","12:29:00",0,0,18
"19863","2006-12-30","12:30:00",0,0,17
"19864","2006-12-30","12:31:00",0,0,18
"19865","2006-12-30","12:32:00",0,0,17
"19866","2006-12-30","12:33:00",0,0,18
"19867","2006-12-30","12:34:00",0,2,17
"19868","2006-12-30","12:35:00",0,11,17
"19869","2006-12-30","12:36:00",0,38,18
"19870","2006-12-30","12:37:00",0,29,17
"19871","2006-12-30","12:38:00",0,37,17
"19872","2006-12-30","12:39:00",0,29,18
"19873","2006-12-30","12:40:00",0,38,17
"19874","2006-12-30","12:41:00",0,38,17
"19875","2006-12-30","12:42:00",0,38,18
"19876","2006-12-30","12:43:00",0,39,17
"19877","2006-12-30","12:44:00",0,63,17
"19878","2006-12-30","12:45:00",0,74,17
"19879","2006-12-30","12:46:00",0,73,17
"19880","2006-12-30","12:47:00",0,74,17
"19881","2006-12-30","12:48:00",0,74,17
"19882","2006-12-30","12:49:00",0,73,17
"19883","2006-12-30","12:50:00",0,74,17
"19884","2006-12-30","12:51:00",0,74,17
"19885","2006-12-30","12:52:00",0,73,17
"19886","2006-12-30","12:53:00",0,74,17
"19887","2006-12-30","12:54:00",0,73,17
"19888","2006-12-30","12:55:00",0,74,17
"19889","2006-12-30","12:56:00",0,74,17
"19890","2006-12-30","12:57:00",0,74,17
"19891","2006-12-30","12:58:00",0,42,17
"19892","2006-12-30","12:59:00",0,39,18
"19893","2006-12-30","13:00:00",0,39,17
"19894","2006-12-30","13:01:00",0,38,18
"19895","2006-12-30","13:02:00",0,35,17
"19896","2006-12-30","13:03:00",0,19,18
"19897","2006-12-30","13:04:00",0,38,17
"19898","2006-12-30","13:05:00",0,39,17
"19899","2006-12-30","13:06:00",0,36,18
"19900","2006-12-30","13:07:00",0,19,17
"19901","2006-12-30","13:08:00",0,38,17
"19902","2006-12-30","13:09:00",0,22,18
"19903","2006-12-30","13:10:00",0,31,17
"19904","2006-12-30","13:11:00",0,29,18
"19905","2006-12-30","13:12:00",0,26,17
"19906","2006-12-30","13:13:00",0,32,18
"19907","2006-12-30","13:14:00",0,18,17
"19908","2006-12-30","13:15:00",0,33,18
"19909","2006-12-30","13:16:00",0,24,18
"19910","2006-12-30","13:17:00",0,35,18
"19911","2006-12-30","13:18:00",0,24,18
"19912","2006-12-30","13:19:00",0,35,17
"19913","2006-12-30","13:20:00",0,25,18
"19914","2006-12-30","13:21:00",0,28,18
"19915","2006-12-30","13:22:00",0,20,17
"19916","2006-12-30","13:23:00",0,4,18
"19917","2006-12-30","13:24:00",0,5,18
"19918","2006-12-30","13:25:00",0,5,17
"19919","2006-12-30","13:26:00",0,5,18
"19920","2006-12-30","13:27:00",0,4,18
"19921","2006-12-30","13:28:00",0,4,17
"19922","2006-12-30","13:29:00",0,3,18
"19923","2006-12-30","13:30:00",0,3,18
"19924","2006-12-30","13:31:00",0,0,17
"19925","2006-12-30","13:32:00",0,1,18
"19926","2006-12-30","13:33:00",0,0,18
"19927","2006-12-30","13:34:00",0,0,18
"19928","2006-12-30","13:35:00",0,0,18
"19929","2006-12-30","13:36:00",0,0,17
"19930","2006-12-30","13:37:00",0,0,18
"19931","2006-12-30","13:38:00",0,1,18
"19932","2006-12-30","13:39:00",0,0,18
"19933","2006-12-30","13:40:00",0,0,18
"19934","2006-12-30","13:41:00",0,0,18
"19935","2006-12-30","13:42:00",0,0,18
"19936","2006-12-30","13:43:00",0,0,18
"19937","2006-12-30","13:44:00",0,1,18
"19938","2006-12-30","13:45:00",0,0,17
"19939","2006-12-30","13:46:00",0,0,18
"19940","2006-12-30","13:47:00",0,0,18
"19941","2006-12-30","13:48:00",0,0,18
"19942","2006-12-30","13:49:00",0,0,18
"19943","2006-12-30","13:50:00",0,1,18
"19944","2006-12-30","13:51:00",0,0,17
"19945","2006-12-30","13:52:00",0,0,18
"19946","2006-12-30","13:53:00",0,0,18
"19947","2006-12-30","13:54:00",0,0,17
"19948","2006-12-30","13:55:00",0,0,18
"19949","2006-12-30","13:56:00",0,1,18
"19950","2006-12-30","13:57:00",0,0,18
"19951","2006-12-30","13:58:00",0,0,18
"19952","2006-12-30","13:59:00",0,0,17
"19953","2006-12-30","14:00:00",0,0,18
"19954","2006-12-30","14:01:00",0,1,18
"19955","2006-12-30","14:02:00",0,0,18
"19956","2006-12-30","14:03:00",0,0,18
"19957","2006-12-30","14:04:00",0,0,18
"19958","2006-12-30","14:05:00",0,0,18
"19959","2006-12-30","14:06:00",0,0,18
"19960","2006-12-30","14:07:00",0,1,18
"19961","2006-12-30","14:08:00",0,0,18
"19962","2006-12-30","14:09:00",0,0,18
"19963","2006-12-30","14:10:00",0,0,18
"19964","2006-12-30","14:11:00",0,0,18
"19965","2006-12-30","14:12:00",0,0,18
"19966","2006-12-30","14:13:00",0,0,18
"19967","2006-12-30","14:14:00",0,0,17
"19968","2006-12-30","14:15:00",0,1,18
"19969","2006-12-30","14:16:00",0,0,18
"19970","2006-12-30","14:17:00",0,0,18
"19971","2006-12-30","14:18:00",0,0,18
"19972","2006-12-30","14:19:00",0,0,18
"19973","2006-12-30","14:20:00",0,0,18
"19974","2006-12-30","14:21:00",0,1,18
"19975","2006-12-30","14:22:00",0,0,18
"19976","2006-12-30","14:23:00",0,0,18
"19977","2006-12-30","14:24:00",0,0,18
"19978","2006-12-30","14:25:00",0,0,18
"19979","2006-12-30","14:26:00",0,0,18
"19980","2006-12-30","14:27:00",0,1,18
"19981","2006-12-30","14:28:00",0,0,18
"19982","2006-12-30","14:29:00",0,0,18
"19983","2006-12-30","14:30:00",0,2,18
"19984","2006-12-30","14:31:00",0,4,18
"19985","2006-12-30","14:32:00",0,3,18
"19986","2006-12-30","14:33:00",0,4,18
"19987","2006-12-30","14:34:00",0,3,18
"19988","2006-12-30","14:35:00",0,4,18
"19989","2006-12-30","14:36:00",0,4,17
"19990","2006-12-30","14:37:00",0,3,18
"19991","2006-12-30","14:38:00",0,2,18
"19992","2006-12-30","14:39:00",0,0,17
"19993","2006-12-30","14:40:00",0,0,18
"19994","2006-12-30","14:41:00",0,0,18
"19995","2006-12-30","14:42:00",0,0,18
"19996","2006-12-30","14:43:00",0,0,17
"19997","2006-12-30","14:44:00",0,1,18
"19998","2006-12-30","14:45:00",0,0,18
"19999","2006-12-30","14:46:00",0,0,17
"20000","2006-12-30","14:47:00",0,0,18
"20001","2006-12-30","14:48:00",0,0,18
"20002","2006-12-30","14:49:00",0,0,18
"20003","2006-12-30","14:50:00",0,1,18
"20004","2006-12-30","14:51:00",0,0,17
"20005","2006-12-30","14:52:00",0,0,18
"20006","2006-12-30","14:53:00",0,0,18
"20007","2006-12-30","14:54:00",0,0,18
"20008","2006-12-30","14:55:00",0,1,17
"20009","2006-12-30","14:56:00",0,0,18
"20010","2006-12-30","14:57:00",0,0,18
"20011","2006-12-30","14:58:00",0,0,18
"20012","2006-12-30","14:59:00",0,0,17
"20013","2006-12-30","15:00:00",0,0,18
"20014","2006-12-30","15:01:00",0,1,17
"20015","2006-12-30","15:02:00",0,0,18
"20016","2006-12-30","15:03:00",0,0,17
"20017","2006-12-30","15:04:00",0,0,18
"20018","2006-12-30","15:05:00",0,0,17
"20019","2006-12-30","15:06:00",0,0,18
"20020","2006-12-30","15:07:00",0,1,18
"20021","2006-12-30","15:08:00",0,0,18
"20022","2006-12-30","15:09:00",0,0,18
"20023","2006-12-30","15:10:00",0,0,18
"20024","2006-12-30","15:11:00",0,0,18
"20025","2006-12-30","15:12:00",0,0,18
"20026","2006-12-30","15:13:00",0,1,17
"20027","2006-12-30","15:14:00",0,1,18
"20028","2006-12-30","15:15:00",0,2,18
"20029","2006-12-30","15:16:00",0,1,18
"20030","2006-12-30","15:17:00",0,2,18
"20031","2006-12-30","15:18:00",0,1,18
"20032","2006-12-30","15:19:00",0,2,18
"20033","2006-12-30","15:20:00",0,2,18
"20034","2006-12-30","15:21:00",0,1,18
"20035","2006-12-30","15:22:00",0,2,18
"20036","2006-12-30","15:23:00",0,2,18
"20037","2006-12-30","15:24:00",0,1,18
"20038","2006-12-30","15:25:00",0,2,17
"20039","2006-12-30","15:26:00",0,1,18
"20040","2006-12-30","15:27:00",0,2,18
"20041","2006-12-30","15:28:00",0,2,18
"20042","2006-12-30","15:29:00",0,1,18
"20043","2006-12-30","15:30:00",0,1,18
"20044","2006-12-30","15:31:00",0,2,18
"20045","2006-12-30","15:32:00",0,1,18
"20046","2006-12-30","15:33:00",0,2,18
"20047","2006-12-30","15:34:00",0,1,18
"20048","2006-12-30","15:35:00",0,1,18
"20049","2006-12-30","15:36:00",0,2,17
"20050","2006-12-30","15:37:00",0,1,18
"20051","2006-12-30","15:38:00",0,2,18
"20052","2006-12-30","15:39:00",0,1,18
"20053","2006-12-30","15:40:00",0,2,18
"20054","2006-12-30","15:41:00",0,1,18
"20055","2006-12-30","15:42:00",0,1,17
"20056","2006-12-30","15:43:00",0,0,18
"20057","2006-12-30","15:44:00",0,1,18
"20058","2006-12-30","15:45:00",0,0,17
"20059","2006-12-30","15:46:00",0,0,18
"20060","2006-12-30","15:47:00",0,0,18
"20061","2006-12-30","15:48:00",0,0,18
"20062","2006-12-30","15:49:00",0,0,18
"20063","2006-12-30","15:50:00",0,1,18
"20064","2006-12-30","15:51:00",0,0,18
"20065","2006-12-30","15:52:00",0,0,17
"20066","2006-12-30","15:53:00",0,0,18
"20067","2006-12-30","15:54:00",0,0,18
"20068","2006-12-30","15:55:00",0,1,18
"20069","2006-12-30","15:56:00",0,0,18
"20070","2006-12-30","15:57:00",0,0,18
"20071","2006-12-30","15:58:00",0,0,18
"20072","2006-12-30","15:59:00",0,0,18
"20073","2006-12-30","16:00:00",0,0,18
"20074","2006-12-30","16:01:00",0,1,18
"20075","2006-12-30","16:02:00",0,0,18
"20076","2006-12-30","16:03:00",0,0,18
"20077","2006-12-30","16:04:00",0,0,17
"20078","2006-12-30","16:05:00",0,0,18
"20079","2006-12-30","16:06:00",0,0,18
"20080","2006-12-30","16:07:00",0,1,18
"20081","2006-12-30","16:08:00",0,28,17
"20082","2006-12-30","16:09:00",0,36,17
"20083","2006-12-30","16:10:00",0,28,18
"20084","2006-12-30","16:11:00",0,36,17
"20085","2006-12-30","16:12:00",0,28,18
"20086","2006-12-30","16:13:00",0,36,17
"20087","2006-12-30","16:14:00",0,37,18
"20088","2006-12-30","16:15:00",0,37,17
"20089","2006-12-30","16:16:00",0,36,18
"20090","2006-12-30","16:17:00",0,37,17
"20091","2006-12-30","16:18:00",0,37,18
"20092","2006-12-30","16:19:00",0,37,18
"20093","2006-12-30","16:20:00",0,36,17
"20094","2006-12-30","16:21:00",0,37,18
"20095","2006-12-30","16:22:00",0,37,17
"20096","2006-12-30","16:23:00",0,36,18
"20097","2006-12-30","16:24:00",0,37,18
"20098","2006-12-30","16:25:00",0,37,17
"20099","2006-12-30","16:26:00",0,37,18
"20100","2006-12-30","16:27:00",0,36,17
"20101","2006-12-30","16:28:00",0,37,18
"20102","2006-12-30","16:29:00",0,16,17
"20103","2006-12-30","16:30:00",0,33,18
"20104","2006-12-30","16:31:00",0,37,17
"20105","2006-12-30","16:32:00",0,36,17
"20106","2006-12-30","16:33:00",0,21,18
"20107","2006-12-30","16:34:00",0,28,17
"20108","2006-12-30","16:35:00",0,36,17
"20109","2006-12-30","16:36:00",0,20,18
"20110","2006-12-30","16:37:00",0,29,17
"20111","2006-12-30","16:38:00",0,36,17
"20112","2006-12-30","16:39:00",0,17,18
"20113","2006-12-30","16:40:00",0,32,17
"20114","2006-12-30","16:41:00",0,21,17
"20115","2006-12-30","16:42:00",0,28,17
"20116","2006-12-30","16:43:00",0,36,17
"20117","2006-12-30","16:44:00",0,16,18
"20118","2006-12-30","16:45:00",0,33,17
"20119","2006-12-30","16:46:00",0,20,17
"20120","2006-12-30","16:47:00",0,28,17
"20121","2006-12-30","16:48:00",0,24,18
"20122","2006-12-30","16:49:00",0,22,17
"20123","2006-12-30","16:50:00",0,28,18
"20124","2006-12-30","16:51:00",0,18,17
"20125","2006-12-30","16:52:00",0,25,18
"20126","2006-12-30","16:53:00",0,21,17
"20127","2006-12-30","16:54:00",0,24,18
"20128","2006-12-30","16:55:00",0,22,17
"20129","2006-12-30","16:56:00",0,20,17
"20130","2006-12-30","16:57:00",0,4,18
"20131","2006-12-30","16:58:00",0,3,18
"20132","2006-12-30","16:59:00",0,3,17
"20133","2006-12-30","17:00:00",0,4,18
"20134","2006-12-30","17:01:00",0,3,18
"20135","2006-12-30","17:02:00",0,4,17
"20136","2006-12-30","17:03:00",0,4,17
"20137","2006-12-30","17:04:00",0,5,18
"20138","2006-12-30","17:05:00",0,2,17
"20139","2006-12-30","17:06:00",0,2,17
"20140","2006-12-30","17:07:00",0,1,17
"20141","2006-12-30","17:08:00",0,2,18
"20142","2006-12-30","17:09:00",0,1,17
"20143","2006-12-30","17:10:00",0,2,17
"20144","2006-12-30","17:11:00",0,1,17
"20145","2006-12-30","17:12:00",0,2,17
"20146","2006-12-30","17:13:00",0,1,17
"20147","2006-12-30","17:14:00",0,2,17
"20148","2006-12-30","17:15:00",0,1,17
"20149","2006-12-30","17:16:00",0,2,17
"20150","2006-12-30","17:17:00",0,1,17
"20151","2006-12-30","17:18:00",0,2,17
"20152","2006-12-30","17:19:00",0,1,17
"20153","2006-12-30","17:20:00",0,2,16
"20154","2006-12-30","17:21:00",0,1,17
"20155","2006-12-30","17:22:00",0,2,17
"20156","2006-12-30","17:23:00",0,1,17
"20157","2006-12-30","17:24:00",0,2,16
"20158","2006-12-30","17:25:00",0,2,17
"20159","2006-12-30","17:26:00",0,1,17
"20160","2006-12-30","17:27:00",0,1,16
"20161","2006-12-30","17:28:00",0,2,17
"20162","2006-12-30","17:29:00",0,1,16
"20163","2006-12-30","17:30:00",0,2,17
"20164","2006-12-30","17:31:00",0,1,17
"20165","2006-12-30","17:32:00",0,1,16
"20166","2006-12-30","17:33:00",0,2,17
"20167","2006-12-30","17:34:00",0,1,17
"20168","2006-12-30","17:35:00",0,0,17
"20169","2006-12-30","17:36:00",0,0,17
"20170","2006-12-30","17:37:00",0,0,17
"20171","2006-12-30","17:38:00",0,0,16
"20172","2006-12-30","17:39:00",0,0,17
"20173","2006-12-30","17:40:00",0,0,17
"20174","2006-12-30","17:41:00",0,0,17
"20175","2006-12-30","17:42:00",0,0,17
"20176","2006-12-30","17:43:00",0,0,17
"20177","2006-12-30","17:44:00",0,0,17
"20178","2006-12-30","17:45:00",0,0,17
"20179","2006-12-30","17:46:00",0,0,17
"20180","2006-12-30","17:47:00",0,0,17
"20181","2006-12-30","17:48:00",0,0,17
"20182","2006-12-30","17:49:00",0,0,17
"20183","2006-12-30","17:50:00",0,0,17
"20184","2006-12-30","17:51:00",0,0,17
"20185","2006-12-30","17:52:00",0,0,17
"20186","2006-12-30","17:53:00",0,0,17
"20187","2006-12-30","17:54:00",0,0,17
"20188","2006-12-30","17:55:00",0,0,17
"20189","2006-12-30","17:56:00",0,0,16
"20190","2006-12-30","17:57:00",0,0,17
"20191","2006-12-30","17:58:00",0,0,17
"20192","2006-12-30","17:59:00",0,0,17
"20193","2006-12-30","18:00:00",0,0,17
"20194","2006-12-30","18:01:00",0,0,16
"20195","2006-12-30","18:02:00",0,0,17
"20196","2006-12-30","18:03:00",0,0,17
"20197","2006-12-30","18:04:00",0,0,17
"20198","2006-12-30","18:05:00",0,0,17
"20199","2006-12-30","18:06:00",0,0,16
"20200","2006-12-30","18:07:00",0,0,17
"20201","2006-12-30","18:08:00",0,0,17
"20202","2006-12-30","18:09:00",0,0,17
"20203","2006-12-30","18:10:00",0,0,17
"20204","2006-12-30","18:11:00",0,0,16
"20205","2006-12-30","18:12:00",0,0,17
"20206","2006-12-30","18:13:00",0,0,17
"20207","2006-12-30","18:14:00",0,0,17
"20208","2006-12-30","18:15:00",0,0,16
"20209","2006-12-30","18:16:00",0,0,17
"20210","2006-12-30","18:17:00",0,0,17
"20211","2006-12-30","18:18:00",0,0,17
"20212","2006-12-30","18:19:00",0,0,16
"20213","2006-12-30","18:20:00",0,0,17
"20214","2006-12-30","18:21:00",0,0,17
"20215","2006-12-30","18:22:00",0,0,17
"20216","2006-12-30","18:23:00",0,0,16
"20217","2006-12-30","18:24:00",0,0,17
"20218","2006-12-30","18:25:00",0,0,16
"20219","2006-12-30","18:26:00",0,0,17
"20220","2006-12-30","18:27:00",0,0,16
"20221","2006-12-30","18:28:00",0,0,16
"20222","2006-12-30","18:29:00",0,0,16
"20223","2006-12-30","18:30:00",0,0,17
"20224","2006-12-30","18:31:00",0,0,16
"20225","2006-12-30","18:32:00",0,0,17
"20226","2006-12-30","18:33:00",0,0,16
"20227","2006-12-30","18:34:00",0,0,16
"20228","2006-12-30","18:35:00",0,0,17
"20229","2006-12-30","18:36:00",0,0,16
"20230","2006-12-30","18:37:00",0,0,16
"20231","2006-12-30","18:38:00",0,0,17
"20232","2006-12-30","18:39:00",0,0,17
"20233","2006-12-30","18:40:00",0,0,17
"20234","2006-12-30","18:41:00",0,0,16
"20235","2006-12-30","18:42:00",0,0,17
"20236","2006-12-30","18:43:00",0,0,17
"20237","2006-12-30","18:44:00",0,0,16
"20238","2006-12-30","18:45:00",0,0,17
"20239","2006-12-30","18:46:00",0,0,17
"20240","2006-12-30","18:47:00",0,0,16
"20241","2006-12-30","18:48:00",0,0,17
"20242","2006-12-30","18:49:00",0,0,17
"20243","2006-12-30","18:50:00",15,0,17
"20244","2006-12-30","18:51:00",37,0,16
"20245","2006-12-30","18:52:00",36,0,17
"20246","2006-12-30","18:53:00",36,0,16
"20247","2006-12-30","18:54:00",36,0,16
"20248","2006-12-30","18:55:00",36,0,16
"20249","2006-12-30","18:56:00",36,0,16
"20250","2006-12-30","18:57:00",36,0,16
"20251","2006-12-30","18:58:00",36,0,17
"20252","2006-12-30","18:59:00",36,0,16
"20253","2006-12-30","19:00:00",36,0,16
"20254","2006-12-30","19:01:00",36,0,16
"20255","2006-12-30","19:02:00",36,0,16
"20256","2006-12-30","19:03:00",36,0,17
"20257","2006-12-30","19:04:00",36,0,16
"20258","2006-12-30","19:05:00",36,0,16
"20259","2006-12-30","19:06:00",36,0,17
"20260","2006-12-30","19:07:00",37,0,16
"20261","2006-12-30","19:08:00",37,0,17
"20262","2006-12-30","19:09:00",27,0,16
"20263","2006-12-30","19:10:00",1,0,17
"20264","2006-12-30","19:11:00",1,0,17
"20265","2006-12-30","19:12:00",21,0,17
"20266","2006-12-30","19:13:00",37,0,17
"20267","2006-12-30","19:14:00",37,0,16
"20268","2006-12-30","19:15:00",18,0,17
"20269","2006-12-30","19:16:00",1,0,17
"20270","2006-12-30","19:17:00",36,0,16
"20271","2006-12-30","19:18:00",37,0,17
"20272","2006-12-30","19:19:00",38,0,17
"20273","2006-12-30","19:20:00",37,0,17
"20274","2006-12-30","19:21:00",37,0,16
"20275","2006-12-30","19:22:00",37,0,17
"20276","2006-12-30","19:23:00",14,0,17
"20277","2006-12-30","19:24:00",1,1,17
"20278","2006-12-30","19:25:00",18,1,16
"20279","2006-12-30","19:26:00",36,1,17
"20280","2006-12-30","19:27:00",36,2,16
"20281","2006-12-30","19:28:00",37,1,17
"20282","2006-12-30","19:29:00",36,2,16
"20283","2006-12-30","19:30:00",36,1,16
"20284","2006-12-30","19:31:00",7,1,17
"20285","2006-12-30","19:32:00",0,2,17
"20286","2006-12-30","19:33:00",1,1,16
"20287","2006-12-30","19:34:00",0,1,17
"20288","2006-12-30","19:35:00",1,2,17
"20289","2006-12-30","19:36:00",0,1,17
"20290","2006-12-30","19:37:00",1,1,16
"20291","2006-12-30","19:38:00",0,2,17
"20292","2006-12-30","19:39:00",1,1,17
"20293","2006-12-30","19:40:00",0,1,17
"20294","2006-12-30","19:41:00",0,1,17
"20295","2006-12-30","19:42:00",1,2,17
"20296","2006-12-30","19:43:00",0,1,16
"20297","2006-12-30","19:44:00",1,1,17
"20298","2006-12-30","19:45:00",0,1,17
"20299","2006-12-30","19:46:00",1,1,16
"20300","2006-12-30","19:47:00",0,2,17
"20301","2006-12-30","19:48:00",0,1,17
"20302","2006-12-30","19:49:00",0,1,17
"20303","2006-12-30","19:50:00",0,1,17
"20304","2006-12-30","19:51:00",0,1,17
"20305","2006-12-30","19:52:00",0,0,17
"20306","2006-12-30","19:53:00",0,0,17
"20307","2006-12-30","19:54:00",0,0,17
"20308","2006-12-30","19:55:00",0,0,16
"20309","2006-12-30","19:56:00",0,0,17
"20310","2006-12-30","19:57:00",0,0,17
"20311","2006-12-30","19:58:00",0,0,17
"20312","2006-12-30","19:59:00",0,0,17
"20313","2006-12-30","20:00:00",0,0,17
"20314","2006-12-30","20:01:00",0,0,17
"20315","2006-12-30","20:02:00",0,0,17
"20316","2006-12-30","20:03:00",0,0,16
"20317","2006-12-30","20:04:00",0,0,17
"20318","2006-12-30","20:05:00",0,0,17
"20319","2006-12-30","20:06:00",0,0,16
"20320","2006-12-30","20:07:00",0,0,17
"20321","2006-12-30","20:08:00",0,0,17
"20322","2006-12-30","20:09:00",0,0,16
"20323","2006-12-30","20:10:00",0,0,17
"20324","2006-12-30","20:11:00",0,0,17
"20325","2006-12-30","20:12:00",0,0,17
"20326","2006-12-30","20:13:00",0,0,16
"20327","2006-12-30","20:14:00",0,0,17
"20328","2006-12-30","20:15:00",0,0,17
"20329","2006-12-30","20:16:00",1,0,16
